cve_ent,cve_mun,productores,produccion_total,gm,imn,precio,Escenario_marginacion,Escenario_precio
32,033,11.0,4.0521,Bajo,0.876101941849467,12636.64,0.0,0.0
20,187,46.0,6.2604,Alto,0.781770370886733,12640.925,0.0,0.0
30,025,197.0,25.835,Alto,0.777016045209275,12647.825,0.0,0.0
20,109,1.0,0.16,Medio,0.853701768455399,12663.04,0.0,0.0
20,036,282.0,28.9658,Alto,0.805818989199346,12673.08,0.0,0.0
20,249,9.0,0.305,Alto,0.79212355519206,12684.91,0.0,0.0
20,430,14.0,0.745,Medio,0.830434605325499,12695.915,0.0,0.0
13,025,407.0,67.9299,Alto,0.794135053703348,12703.470000000001,0.0,0.0
07,110,688.0,449.701,Alto,0.789134355825762,12710.39,0.0,0.0
07,084,456.0,80.7535,Alto,0.819862162098269,12716.0,0.0,0.0
10,019,422.0,134.38,Alto,0.792103333486792,12719.51,0.0,0.0
30,125,109.0,37.999,Medio,0.842304299776082,12725.3,0.0,0.0
30,046,14.0,1.6325,Medio,0.827267592961428,12729.72,0.0,0.0
20,340,102.0,15.731,Medio,0.825342080048859,12730.55,0.0,0.0
21,062,10.0,1.15,Medio,0.842740457472037,12731.78,0.0,0.0
15,003,136.0,19.0452,Medio,0.827398677412905,12734.82,0.0,0.0
20,331,73.0,5.6072,Alto,0.805353005912444,12735.71,0.0,0.0
30,114,46.0,49.2263,Medio,0.850132044073672,12737.183333333334,0.0,0.0
20,380,26.0,4.097,Medio,0.846552340800363,12739.49,0.0,0.0
31,058,463.0,70.4954,Medio,0.836674511471362,12744.83,0.0,0.0
20,257,36.0,0.613,Alto,0.791118259854356,12747.88,0.0,0.0
20,351,194.0,39.4626,Alto,0.810090066471246,12749.064999999999,0.0,0.0
28,005,16.0,19.5,Bajo,0.862208382660133,12750.0,0.0,0.0
21,039,245.0,15.6657,Alto,0.819956041178775,12755.75,0.0,0.0
08,057,27.0,38.7558,Medio,0.842535586746907,12764.573333333334,0.0,0.0
07,029,102.0,32.5235,Medio,0.836344022288845,12764.82,0.0,0.0
11,029,1167.0,423.3551,Medio,0.836425063131055,12765.47,0.0,0.0
31,084,28.0,2.8407,Medio,0.834559264918559,12779.84,0.0,0.0
20,454,19.0,0.818,Alto,0.785712907621031,12784.16,0.0,0.0
20,308,2.0,0.05,Alto,0.814133043272342,12800.0,0.0,0.0
30,018,40.0,2.9914,Alto,0.779512320610017,12803.28,0.0,0.0
20,290,3.0,0.3431,Medio,0.833769400833849,12813.765,0.0,0.0
13,047,149.0,12.2777,Alto,0.78512127859206,12815.535,0.0,0.0
12,002,1033.0,296.3738,Muy alto,0.708970155454287,12819.185,0.0,0.0
20,433,8.0,2.05,Muy alto,0.745662788213918,12820.55,0.0,0.0
20,217,392.0,51.8508,Muy alto,0.687136572469446,12821.619999999999,0.0,0.0
21,168,31.0,2.8346,Alto,0.791388728510414,12830.99,0.0,0.0
12,081,15.0,1.952,Muy alto,0.733439971511275,12831.325,0.0,0.0
30,064,37.0,4.4085,Muy alto,0.719429789566436,12832.39,0.0,0.0
20,110,55.0,5.175,Muy alto,0.718387039650412,12834.465,0.0,0.0
20,451,53.0,4.2772,Muy alto,0.695698448350676,12838.91,0.0,0.0
20,395,122.0,24.7102,Muy alto,0.718870683892186,12841.220000000001,0.0,0.0
20,281,9.0,3.15,Bajo,0.869821101862485,12845.2,0.0,0.0
21,095,22.0,0.73,Bajo,0.872286634876624,12845.29,0.0,0.0
15,087,26.0,3.8913,Bajo,0.871101759580056,12848.29,0.0,0.0
18,014,9.0,3.88,Bajo,0.871760373424844,12850.41,0.0,0.0
32,028,35.0,4.8927,Bajo,0.869866847185942,12850.57,0.0,0.0
15,102,6.0,0.502,Bajo,0.870256065739432,12850.67,0.0,0.0
12,050,5.0,0.74,Bajo,0.869940519735773,12851.38,0.0,0.0
20,339,183.0,21.0376,Bajo,0.871153491156609,12855.0,0.0,0.0
13,009,206.0,27.5536,Bajo,0.870713543532946,12855.15,0.0,0.0
21,164,393.0,62.7582,Bajo,0.870211986548515,12855.23,0.0,0.0
20,539,8.0,1.251,Bajo,0.862272024197314,12859.33,0.0,0.0
29,034,146.0,31.6998,Bajo,0.871852150336409,12860.47,0.0,0.0
07,085,321.0,138.5822,Alto,0.821411466099158,12864.225,0.0,0.0
20,234,260.0,10.646,Muy alto,0.726743714930176,12880.555,0.0,0.0
21,101,303.0,36.5711,Medio,0.824600043050708,12886.525000000001,0.0,0.0
16,065,22.0,3.8194,Medio,0.847712791238812,12894.335,0.0,0.0
20,098,151.0,12.2352,Alto,0.787861768973641,12901.14,0.0,0.0
04,010,651.0,99.831,Alto,0.794038185889743,12901.7,0.0,0.0
21,070,378.0,59.6084,Alto,0.793999535865476,12904.63,0.0,0.0
20,488,5.0,0.0,Medio,0.852233364974407,12910.0,0.0,0.0
20,522,6.0,0.31,Alto,0.785952500064754,12912.73,0.0,0.0
30,056,74.0,11.4653,Alto,0.788411134878404,12912.88,0.0,0.0
20,517,163.0,20.176,Muy alto,0.730802734983141,12916.6,0.0,0.0
14,113,8.0,8.65,Bajo,0.88107332089694,12918.44,0.0,0.0
30,203,44.0,5.2648,Muy alto,0.728740266708736,12927.355,0.0,0.0
11,019,1041.0,370.4452,Medio,0.845267175557831,12927.505000000001,0.0,0.0
21,137,568.0,198.5641,Medio,0.832721548748113,12931.216666666667,0.0,0.0
30,168,389.0,16.7325,Muy alto,0.737581860288813,12931.619999999999,0.0,0.0
20,497,4.0,0.0,Muy alto,0.733644192926041,12937.685000000001,0.0,0.0
20,163,205.0,10.1812,Alto,0.787794591287541,12952.67,0.0,0.0
30,197,90.0,79.987,Medio,0.825796800312777,12957.335,0.0,0.0
08,051,111.0,96.8267,Medio,0.839885321202882,12957.619999999999,0.0,0.0
21,061,31.0,1.913,Muy alto,0.718366991846886,12959.01,0.0,0.0
04,011,612.0,176.0525,Alto,0.790977941530723,12968.205,0.0,0.0
20,562,69.0,13.8063,Medio,0.845534395142226,12971.733333333332,0.0,0.0
30,209,114.0,14.31,Alto,0.806853375933871,12971.79,0.0,0.0
20,270,97.0,12.9499,Muy alto,0.734344126945622,12979.404999999999,0.0,0.0
20,509,61.0,14.39,Muy alto,0.737589770673895,12985.43,0.0,0.0
24,034,78.0,24.9799,Medio,0.842824965563487,12988.043333333335,0.0,0.0
21,158,11.0,12.3293,Alto,0.785274256531598,12994.445,0.0,0.0
10,025,94.0,46.045,Bajo,0.861752823108038,12996.56,0.0,0.0
30,033,331.0,140.2652,Alto,0.810280828359547,13000.0,0.0,0.0
20,364,97.0,21.395,Alto,0.817813292293067,13000.0,0.0,0.0
20,366,62.0,15.8258,Alto,0.786782253003575,13000.0,0.0,0.0
24,038,39.0,5.5525,Alto,0.794559478416499,13000.0,0.0,0.0
18,005,105.0,45.6335,Muy alto,0.661107011824373,13000.0,661685.75,0.0
12,052,124.0,95.6639,Muy alto,0.673822275243408,13000.0,0.0,0.0
12,062,177.0,60.479,Muy alto,0.672534317490714,13000.0,0.0,0.0
20,238,70.0,18.4533,Medio,0.828805774108172,13003.650000000001,0.0,0.0
20,042,218.0,33.8109,Medio,0.851913169000458,13010.356666666667,0.0,0.0
24,019,288.0,133.3974,Medio,0.82608621231053,13016.67,0.0,0.0
20,411,2.0,0.1435,Bajo,0.865603783924713,13019.619999999999,0.0,0.0
12,077,10.0,2.1912,Alto,0.819109730916872,13038.236666666666,0.0,0.0
20,258,63.0,3.756,Alto,0.822373065366911,13038.6325,0.0,0.0
30,029,880.0,51.2374,Alto,0.787600229146562,13041.835,0.0,0.0
13,018,407.0,54.3177,Medio,0.832937976929721,13044.945,0.0,0.0
07,051,174.0,122.0359,Medio,0.831217850255717,13047.5725,0.0,0.0
30,140,12.0,0.509,Alto,0.786349625115945,13051.125,0.0,0.0
31,063,52.0,3.8076,Medio,0.841897835888683,13057.93,0.0,0.0
07,049,1753.0,192.7014,Alto,0.790900092163596,13058.11,0.0,0.0
31,091,337.0,44.2329,Medio,0.836995687226473,13064.345,0.0,0.0
20,260,9.0,1.578,Alto,0.808657525558381,13067.28,0.0,0.0
14,076,4.0,5.03,Medio,0.835887385736125,13069.86,0.0,0.0
21,112,221.0,17.3888,Alto,0.815301374330238,13072.595000000001,0.0,0.0
21,073,56.0,4.4455,Medio,0.841167424419568,13076.664999999999,0.0,0.0
12,075,517.0,181.8555,Medio,0.830986879405209,13078.57,0.0,0.0
20,112,119.0,21.5289,Alto,0.820831322422311,13081.0,0.0,0.0
20,094,152.0,13.934,Medio,0.829062060612119,13082.226666666667,0.0,0.0
15,114,96.0,4.647,Alto,0.789530740555869,13088.82,0.0,0.0
30,050,35.0,3.486,Muy alto,0.73742730505537,13097.69,0.0,0.0
20,161,229.0,46.4122,Alto,0.817532838187813,13100.0,0.0,0.0
07,069,165.0,76.3615,Alto,0.817629703377551,13100.0,0.0,0.0
21,199,240.0,54.1594,Medio,0.834641736270187,13110.645,0.0,0.0
30,154,109.0,22.4937,Alto,0.816009861677511,13114.85,0.0,0.0
30,058,186.0,41.771,Alto,0.815468729997713,13116.25,0.0,0.0
31,001,62.0,2.6561,Alto,0.815256091187416,13117.244999999999,0.0,0.0
20,239,59.0,6.988,Medio,0.826534492188546,13126.31,0.0,0.0
07,056,241.0,66.84,Muy alto,0.713575824252094,13140.78,0.0,0.0
30,060,77.0,10.5747,Alto,0.815851173329311,13148.92,0.0,0.0
20,116,8.0,2.16,Muy alto,0.747106681038193,13150.0,0.0,0.0
13,032,58.0,3.7472,Medio,0.83495687843327,13154.14,0.0,0.0
30,177,642.0,60.2986,Alto,0.81585560890799,13157.355,0.0,0.0
20,229,177.0,21.971,Muy alto,0.737522082421745,13164.92,0.0,0.0
21,144,33.0,19.6831,Medio,0.842552331825795,13168.965,0.0,0.0
10,026,565.0,336.1457,Bajo,0.860378480599564,13170.0,0.0,0.0
20,256,23.0,4.5696,Medio,0.848389331865691,13171.645,0.0,0.0
31,008,141.0,19.6267,Alto,0.816112605319534,13172.555,0.0,0.0
20,470,78.0,11.8395,Alto,0.793696711599423,13177.455,0.0,0.0
16,025,17.0,4.3437,Medio,0.848186068576436,13178.29,0.0,0.0
10,033,502.0,1314.92,Medio,0.838652678314634,13183.34,0.0,0.0
20,122,11.0,2.3861,Medio,0.837488349370582,13187.01,0.0,0.0
07,058,209.0,103.605,Alto,0.806195395510849,13191.19,0.0,0.0
20,279,37.0,4.64,Medio,0.83142834721636,13192.400000000001,0.0,0.0
20,564,112.0,2.9348,Alto,0.792726704457999,13194.970000000001,0.0,0.0
14,020,9.0,9.3034,Bajo,0.860101815230926,13200.0,0.0,0.0
08,042,2.0,1.0,Bajo,0.859689685269232,13200.0,0.0,0.0
20,447,115.0,39.5262,Alto,0.811707575912782,13200.0,0.0,0.0
20,058,160.0,16.1588,Muy alto,0.719441618034521,13202.75,0.0,0.0
07,072,1954.0,845.2151,Alto,0.789113009301705,13204.365,0.0,0.0
20,502,121.0,16.0053,Muy alto,0.717070425415016,13206.64,0.0,0.0
31,086,6.0,0.02,Alto,0.792593521339128,13211.945,0.0,0.0
20,105,83.0,5.674,Medio,0.832848523010174,13213.47,0.0,0.0
21,058,132.0,18.4404,Alto,0.808128770779727,13214.189999999999,0.0,0.0
07,092,251.0,75.9856,Alto,0.79309307476525,13215.11,0.0,0.0
20,542,95.0,21.3501,Medio,0.830127874351422,13218.05,0.0,0.0
31,033,81.0,4.2188,Alto,0.815969305692723,13221.199999999999,0.0,0.0
20,093,25.0,1.297,Medio,0.850758589651001,13226.615000000002,0.0,0.0
21,105,70.0,16.7851,Medio,0.835624233459691,13227.29,0.0,0.0
16,030,41.0,49.7157,Bajo,0.862026999582785,13238.14,0.0,0.0
30,098,12.0,1.908,Alto,0.816027851028699,13242.269999999999,0.0,0.0
31,030,92.0,10.5669,Alto,0.771374653114976,13245.44,0.0,0.0
20,520,344.0,21.9573,Medio,0.825535665101263,13248.19,0.0,0.0
15,119,194.0,21.7574,Alto,0.81754641399253,13250.0,0.0,0.0
21,157,627.0,71.0984,Alto,0.817652565961834,13250.0,0.0,0.0
24,041,214.0,9.2215,Alto,0.815577696977741,13250.0,0.0,0.0
20,218,45.0,8.2787,Alto,0.810979216756932,13250.0,0.0,0.0
20,134,58.0,12.2751,Muy alto,0.744995092089972,13252.16,0.0,0.0
15,111,238.0,21.4072,Alto,0.822507058545269,13252.17,0.0,0.0
16,046,4.0,2.6,Medio,0.849896901603149,13252.305,0.0,0.0
30,202,156.0,60.77,Muy alto,0.736242945041184,13259.89,0.0,0.0
21,155,54.0,7.6549,Medio,0.833736779775073,13260.71,0.0,0.0
21,113,81.0,7.9845,Alto,0.816022008581563,13264.253333333334,0.0,0.0
20,154,84.0,8.429,Alto,0.810967220041405,13265.0,0.0,0.0
20,241,9.0,0.465,Medio,0.833406317164752,13266.17,0.0,0.0
24,031,99.0,25.9813,Muy alto,0.696343369201508,13269.904999999999,0.0,0.0
16,049,53.0,21.31,Alto,0.815655712151955,13275.0,0.0,0.0
08,029,3544.0,1692.3352,Muy alto,0.616129116264177,13275.74,24538860.4,0.0
21,009,51.0,0.6774,Alto,0.815605498105222,13276.314999999999,0.0,0.0
30,170,72.0,16.6013,Muy alto,0.724942914052456,13280.0,0.0,0.0
30,183,19.0,1.541,Bajo,0.86534601574158,13284.465,0.0,0.0
31,064,15.0,1.533,Medio,0.843087765737654,13289.25,0.0,0.0
24,037,476.0,54.5739,Medio,0.827243854563474,13290.65,0.0,0.0
30,130,206.0,96.9466,Medio,0.824738951652615,13294.35,0.0,0.0
20,533,103.0,25.1979,Medio,0.83324406150384,13295.38,0.0,0.0
12,037,35.0,14.4493,Alto,0.816091849556694,13300.0,0.0,0.0
20,144,68.0,26.407,Alto,0.812484999201875,13300.0,0.0,0.0
20,491,234.0,15.868,Alto,0.81567631917598,13300.0,0.0,0.0
20,170,202.0,16.478,Muy alto,0.70199076821929,13317.0,0.0,0.0
20,538,54.0,6.42,Medio,0.836039462878896,13319.39,0.0,0.0
20,092,28.0,2.596,Medio,0.843968104019841,13319.779999999999,0.0,0.0
21,193,385.0,1.9799,Alto,0.818179499812809,13320.4,0.0,0.0
24,051,304.0,49.5055,Medio,0.850094622924006,13320.98,0.0,0.0
20,531,23.0,1.798,Medio,0.854122016530684,13328.199999999999,0.0,0.0
20,558,0.0,0.0,Medio,0.844089161291306,13348.97,0.0,0.0
12,006,189.0,15.3125,Alto,0.818145649831844,13350.0,0.0,0.0
30,007,30.0,13.7232,Medio,0.830827546740856,13352.25,0.0,0.0
20,441,7.0,0.964,Medio,0.834009455334631,13354.1,0.0,0.0
31,044,32.0,11.7321,Medio,0.843086647364187,13354.5,0.0,0.0
21,150,63.0,3.77,Alto,0.815326965639198,13358.366666666667,0.0,0.0
13,084,1415.0,172.6291,Bajo,0.875353086375233,13363.695,0.0,0.0
21,017,202.0,20.89,Medio,0.845371009801432,13372.56,0.0,0.0
20,466,239.0,75.1385,Muy alto,0.685034694979612,13380.0,0.0,0.0
28,013,38.0,45.5227,Bajo,0.861844332929388,13387.625,0.0,0.0
20,268,55.0,16.0679,Medio,0.828328378569234,13393.56,0.0,0.0
20,034,20.0,2.197,Medio,0.839276262665542,13399.855,0.0,0.0
20,443,31.0,1.282,Bajo,0.874938902550543,13400.0,0.0,0.0
20,464,57.0,14.1034,Medio,0.830227692839463,13406.71,0.0,0.0
07,016,151.0,110.5925,Alto,0.816281381062519,13430.77,0.0,0.0
20,026,181.0,19.6412,Alto,0.81771543809019,13433.333333333334,0.0,0.0
20,556,65.0,1.8485,Medio,0.847401474140678,13470.0,0.0,0.0
31,035,96.0,4.2952,Medio,0.824584772311854,13472.81,0.0,0.0
20,284,177.0,5.8353,Muy alto,0.725737949214026,13475.0,0.0,0.0
21,146,9.0,9.6314,Alto,0.820457318436669,13475.005000000001,0.0,0.0
20,546,71.0,1.4005,Alto,0.81525919769584,13487.706666666667,0.0,0.0
31,002,130.0,9.4422,Bajo,0.862528086357606,13490.0,0.0,0.0
22,013,303.0,7.0177,Medio,0.831433519046624,13492.810000000001,0.0,0.0
20,051,243.0,5.2273,Muy alto,0.70048369847163,13494.985,0.0,0.0
16,056,13.0,8.46,Alto,0.816265401954722,13495.0,0.0,0.0
30,088,43.0,9.559,Medio,0.846999393018568,13499.955,0.0,0.0
21,106,346.0,44.1453,Bajo,0.876713250242386,13500.0,0.0,0.0
20,457,92.0,10.8154,Alto,0.810085439943787,13500.0,0.0,0.0
20,532,90.0,5.518,Alto,0.786425771746893,13500.0,0.0,0.0
11,033,1806.0,1033.9871,Bajo,0.862765639293985,13500.0,0.0,0.0
14,081,19.0,17.89,Bajo,0.863021160740308,13500.0,0.0,0.0
20,493,132.0,270.9476,Bajo,0.860437851997458,13500.0,0.0,0.0
15,008,22.0,5.6367,Medio,0.826206358107487,13505.73,0.0,0.0
12,012,538.0,152.4461,Muy alto,0.719369764289777,13509.0,0.0,0.0
15,001,82.0,8.0868,Medio,0.826383600359423,13518.36,0.0,0.0
20,195,6.0,0.0928,Muy alto,0.741831531138307,13520.0,0.0,0.0
24,022,1019.0,110.6893,Medio,0.841893966485335,13521.4,0.0,0.0
21,088,24.0,2.453,Alto,0.804565967984929,13524.575,0.0,0.0
31,047,34.0,2.0885,Alto,0.814219832627815,13525.0,0.0,0.0
07,097,15.0,7.8887,Bajo,0.862357823052242,13527.2,0.0,0.0
21,003,975.0,75.7421,Medio,0.845271809017182,13529.69,0.0,0.0
21,077,115.0,10.4474,Muy alto,0.732282474541297,13531.86,0.0,0.0
20,305,31.0,10.522,Bajo,0.884018287396514,13532.01,0.0,0.0
08,041,75.0,46.6656,Muy alto,0.687195295522998,13532.09,0.0,0.0
12,061,1107.0,242.2153,Alto,0.815749703615431,13533.98,0.0,0.0
07,018,741.0,143.572,Alto,0.818399444952443,13535.175,0.0,0.0
07,017,646.0,553.7337,Medio,0.842118781337958,13539.03,0.0,0.0
12,010,2677.0,396.0361,Muy alto,0.69399284952418,13541.05,0.0,0.0
12,023,8.0,7.0135,Alto,0.810281480184812,13550.0,0.0,0.0
21,197,130.0,44.6028,Bajo,0.858612422812379,13555.613333333333,0.0,0.0
30,075,144.0,159.8135,Alto,0.808042502936421,13561.86,0.0,0.0
21,040,523.0,23.721,Alto,0.816206003032368,13564.23,0.0,0.0
24,024,284.0,52.5368,Bajo,0.880776023275015,13568.82,0.0,0.0
20,023,119.0,13.4829,Alto,0.818060207020858,13575.0,0.0,0.0
20,288,11.0,1.0,Alto,0.822385125985843,13579.27,0.0,0.0
08,035,34.0,94.6583,Bajo,0.8735952279723,13588.59,0.0,0.0
20,337,169.0,9.6892,Muy alto,0.7395456087033,13590.0,0.0,0.0
20,015,618.0,96.2844,Muy alto,0.733080413778254,13590.77,0.0,0.0
12,004,465.0,79.5654,Muy alto,0.692456540440573,13591.36,0.0,0.0
21,145,379.0,57.733,Muy alto,0.747453638886637,13592.85,0.0,0.0
15,100,2.0,7.2955,Bajo,0.874679855642416,13592.93,0.0,0.0
20,085,77.0,35.627,Muy alto,0.71460405921239,13593.18,0.0,0.0
20,563,73.0,20.7462,Muy alto,0.736022576042663,13593.36,0.0,0.0
20,007,9.0,0.285,Muy alto,0.724670033922664,13593.99,0.0,0.0
30,200,91.0,41.4827,Medio,0.847524286283004,13595.705,0.0,0.0
20,225,34.0,6.4441,Muy alto,0.72426708385471,13596.78,0.0,0.0
20,374,9.0,0.9144,Muy alto,0.745406620785836,13597.26,0.0,0.0
15,026,20.0,1.8856,Medio,0.852580235697924,13600.0,0.0,0.0
21,214,4.0,0.682,Medio,0.852647806689821,13600.0,0.0,0.0
08,020,304.0,268.3478,Muy alto,0.735577294498103,13601.275,0.0,0.0
11,026,75.0,63.4968,Bajo,0.876921732853678,13603.46,0.0,0.0
21,087,53.0,9.0927,Alto,0.805428117926723,13603.49,0.0,0.0
20,003,45.0,1.3051,Alto,0.78207249856528,13605.37,0.0,0.0
32,009,677.0,2729.8217,Bajo,0.877943454529323,13605.61,0.0,0.0
12,067,12.0,4.6635,Alto,0.822630687199418,13608.665,0.0,0.0
20,222,43.0,6.25,Medio,0.832885632952243,13618.0,0.0,0.0
25,004,76.0,43.9036,Bajo,0.8755402434922,13621.38,0.0,0.0
20,551,71.0,3.9822,Bajo,0.87651722094683,13622.17,0.0,0.0
26,010,22.0,30.3194,Bajo,0.878188076874109,13625.7,0.0,0.0
30,083,223.0,77.2086,Alto,0.780994691201042,13626.87,0.0,0.0
07,059,7143.0,1891.5218,Muy alto,0.736960795063471,13627.130000000001,0.0,0.0
21,209,1032.0,124.7548,Medio,0.832084340404914,13630.06,0.0,0.0
13,034,259.0,13.1598,Alto,0.820216798598955,13631.6,0.0,0.0
24,016,45.0,117.4152,Bajo,0.879456900807122,13633.31,0.0,0.0
20,403,11.0,1.2757,Bajo,0.879578238015809,13633.87,0.0,0.0
07,024,293.0,131.0802,Muy alto,0.727152628500454,13636.25,0.0,0.0
31,080,73.0,3.3782,Medio,0.847879446508337,13638.25,0.0,0.0
21,024,9.0,1.2379,Medio,0.828863600789042,13638.965,0.0,0.0
23,007,305.0,103.7428,Medio,0.839185075705829,13639.17,0.0,0.0
20,399,139.0,26.5431,Bajo,0.874597432177226,13647.325,0.0,0.0
14,029,32.0,44.568,Bajo,0.875241855599677,13647.43,0.0,0.0
31,097,14.0,1.179,Alto,0.807044997139043,13650.0,0.0,0.0
13,054,66.0,8.6242,Bajo,0.883449799613276,13652.76,0.0,0.0
21,104,434.0,108.3853,Bajo,0.874089721628634,13656.48,0.0,0.0
15,034,124.0,36.9246,Bajo,0.880771445261698,13658.71,0.0,0.0
21,005,51.0,7.0207,Muy alto,0.738950996521826,13660.26,0.0,0.0
20,103,6.0,1.6,Alto,0.780887156242979,13664.23,0.0,0.0
20,483,76.0,11.522,Bajo,0.874309599404645,13667.34,0.0,0.0
24,032,154.0,31.4694,Medio,0.836735350642556,13668.04,0.0,0.0
17,025,129.0,12.9368,Bajo,0.881879844711212,13671.11,0.0,0.0
12,072,938.0,166.7032,Muy alto,0.711662651475881,13673.67,0.0,0.0
14,004,25.0,9.3274,Bajo,0.882859681478426,13674.845000000001,0.0,0.0
13,057,20.0,3.639,Bajo,0.856904561084033,13677.5,0.0,0.0
07,013,1035.0,430.7191,Alto,0.814599428209782,13678.95,0.0,0.0
20,070,18.0,1.8254,Alto,0.802329520117492,13680.0,0.0,0.0
20,155,73.0,26.082,Muy alto,0.743028032014718,13690.035,0.0,0.0
31,054,52.0,5.2414,Medio,0.844390500196739,13697.915,0.0,0.0
20,561,46.0,6.045,Alto,0.780370313293923,13698.994999999999,0.0,0.0
22,004,1838.0,138.5433,Medio,0.842853993153312,13701.65,0.0,0.0
25,009,55.0,223.9455,Bajo,0.883618596924488,13701.765,0.0,0.0
16,097,306.0,331.5025,Alto,0.809763256879347,13701.92,0.0,0.0
21,057,46.0,4.4295,Alto,0.818233528408071,13716.0,0.0,0.0
20,078,2.0,0.261,Bajo,0.882113107219325,13716.0,0.0,0.0
07,057,488.0,128.877,Medio,0.829975034846356,13721.195,0.0,0.0
07,075,994.0,517.3993,Alto,0.783861407196758,13721.97,0.0,0.0
20,297,269.0,60.4846,Muy alto,0.744832055972508,13723.400000000001,0.0,0.0
20,527,30.0,2.577,Alto,0.796588942871963,13727.88,0.0,0.0
17,022,134.0,19.3582,Bajo,0.883423311582711,13733.03,0.0,0.0
22,002,784.0,65.8202,Alto,0.803382501950439,13733.43,0.0,0.0
15,063,550.0,103.1569,Bajo,0.8552537865493,13738.52,0.0,0.0
07,078,1653.0,347.6746,Bajo,0.874265573130339,13740.51,0.0,0.0
20,549,185.0,17.4476,Alto,0.809390389672323,13749.366666666667,0.0,0.0
29,009,10.0,0.685,Bajo,0.884115077171909,13750.0,0.0,0.0
11,039,291.0,747.5193,Bajo,0.878664030164154,13750.0,0.0,0.0
30,208,4.0,0.95,Bajo,0.884194377726513,13750.19,0.0,0.0
23,009,113.0,31.6159,Bajo,0.879198912269011,13750.2,0.0,0.0
31,007,36.0,15.9503,Bajo,0.880901091840765,13750.44,0.0,0.0
27,005,536.0,170.7679,Bajo,0.882027209090121,13752.07,0.0,0.0
07,067,1352.0,296.956,Alto,0.778616785749097,13755.975,0.0,0.0
16,007,9.0,0.42,Medio,0.847748515924301,13756.436666666666,0.0,0.0
20,312,166.0,48.7055,Muy alto,0.735339631097786,13756.975,0.0,0.0
21,200,341.0,19.5466,Alto,0.809730081492882,13759.94,0.0,0.0
21,198,29.0,8.1828,Muy alto,0.740818022348219,13760.0,0.0,0.0
20,273,94.0,6.358,Muy alto,0.740167683520569,13767.235,0.0,0.0
16,096,4.0,2.328,Alto,0.813293274819911,13770.27,0.0,0.0
20,356,49.0,2.507,Medio,0.830210331447881,13788.27,0.0,0.0
20,496,14.0,0.972,Bajo,0.875978395921267,13800.0,0.0,0.0
13,033,145.0,15.7392,Medio,0.853662662299703,13800.0,0.0,0.0
20,237,29.0,1.2557,Bajo,0.856102741816301,13800.0,0.0,0.0
21,207,1592.0,129.6226,Medio,0.841629577059113,13805.185000000001,0.0,0.0
16,038,10.0,3.0874,Medio,0.847347061339648,13814.33,0.0,0.0
13,040,130.0,10.9103,Alto,0.783837531424834,13819.625,0.0,0.0
20,387,102.0,24.4049,Medio,0.845391188972251,13826.77,0.0,0.0
21,175,488.0,308.4088,Bajo,0.85612278485691,13836.04,0.0,0.0
16,013,5.0,4.6815,Alto,0.815593392401468,13839.035,0.0,0.0
20,353,167.0,16.0954,Alto,0.82212956735214,13840.61,0.0,0.0
21,121,20.0,1.87,Alto,0.820625906677495,13842.695,0.0,0.0
16,003,27.0,47.607,Bajo,0.878696876514932,13845.323333333334,0.0,0.0
21,131,11.0,0.403,Medio,0.852691615665323,13847.93,0.0,0.0
20,569,135.0,77.7232,Alto,0.780004924298652,13849.665,0.0,0.0
20,498,46.0,23.98,Muy alto,0.743960156993721,13853.015,0.0,0.0
20,428,27.0,2.5551,Alto,0.786535044640236,13853.855,0.0,0.0
20,032,23.0,0.5812,Alto,0.778463919150901,13867.805,0.0,0.0
13,079,309.0,20.8308,Bajo,0.857074143243988,13869.99,0.0,0.0
30,164,12.0,4.9142,Bajo,0.878689040225978,13871.51,0.0,0.0
21,111,52.0,1.3489,Alto,0.782351119264236,13872.695,0.0,0.0
20,057,225.0,93.6428,Medio,0.854431507123194,13876.43,0.0,0.0
12,044,131.0,36.336,Medio,0.83120107716929,13878.28,0.0,0.0
24,048,47.0,2.7968,Bajo,0.883203512595661,13878.4,0.0,0.0
25,017,275.0,444.3059,Medio,0.837516798651833,13884.67,0.0,0.0
14,019,3.0,2.7244,Muy alto,0.644860160709797,13885.0,39503.8,0.0
21,118,45.0,11.314,Bajo,0.859290506292399,13886.42,0.0,0.0
20,101,14.0,0.484,Alto,0.775514796335666,13889.15,0.0,0.0
07,093,3182.0,610.9943,Alto,0.780274003776557,13891.16,0.0,0.0
20,383,20.0,4.0119,Medio,0.832165126817959,13897.27,0.0,0.0
31,055,120.0,40.0572,Medio,0.841618485858599,13898.785,0.0,0.0
16,078,52.0,97.9402,Bajo,0.876711803669888,13900.0,0.0,0.0
30,199,5.0,0.89,Medio,0.850333645096756,13904.69,0.0,0.0
21,038,60.0,21.3913,Medio,0.851591914264053,13906.85,0.0,0.0
16,072,21.0,8.495,Bajo,0.874689992702151,13915.54,0.0,0.0
20,525,8.0,5.8191,Medio,0.843775451219681,13915.58,0.0,0.0
16,009,13.0,6.212,Bajo,0.878700536612714,13926.31,0.0,0.0
14,117,3.0,5.5,Bajo,0.874454713188247,13926.95,0.0,0.0
14,068,5.0,6.8594,Bajo,0.87701715787777,13926.955,0.0,0.0
12,015,112.0,65.2083,Bajo,0.875643620874711,13929.52,0.0,0.0
